order_id,customer_id,order_timestamp,order_amount,device_id,ip_address,payment_attempts,payment_failed,country_mismatch,is_fraud,fraud_reason
O0027504,C06495,2025-06-29 00:30:56,91.66,D008678,IP004210,1,0,0,0,Normal
O0027505,C07633,2026-08-18 10:42:55,10.9,D005227,IP000943,1,0,0,0,Normal
O0027506,C07201,2025-05-16 13:36:04,34.84,D007927,IP005960,1,1,0,0,Normal
O0027507,C07188,2025-03-18 21:24:35,69.3,D003236,IP001619,1,0,0,0,Normal
O0027508,C01959,2025-01-24 01:22:12,109.9,D008827,IP005986,1,0,0,0,Normal
O0027509,C01852,2026-03-03 01:08:45,68.15,D003191,IP004369,1,0,0,0,Normal
O0027510,C06492,2026-03-13 22:09:12,201.34,D004316,IP004438,1,0,0,0,Normal
O0027511,C03966,2025-07-22 12:44:30,108.61,D005282,IP003472,1,0,0,0,Normal
O0027512,C07557,2025-04-06 14:56:59,359.67,D002164,IP006980,1,0,0,0,Normal
O0027513,C07201,2025-01-03 21:50:01,51.7,D007927,IP005960,1,0,0,0,Normal
O0027514,C07174,2026-07-05 21:52:23,16.88,D008702,IP005905,1,0,0,0,Normal
O0027515,C02612,2026-05-08 00:42:59,142.12,D007361,IP004719,1,0,0,0,Normal
O0027516,C01071,2025-08-27 18:49:56,37.08,D009436,IP001744,1,0,0,0,Normal
O0027517,C05445,2025-07-06 02:33:48,55.26,D007156,IP000769,1,0,0,0,Normal
O0027518,C03543,2025-02-11 08:30:54,33.51,D003049,IP001801,1,0,0,0,Normal
O0027519,C07485,2025-04-29 04:48:22,87.44,D002624,IP001729,1,0,0,0,Normal
O0027520,C06850,2025-03-26 10:06:35,52.3,D006673,IP005956,1,0,0,0,Normal
O0027521,C07443,2026-03-16 14:53:36,21.66,D009196,IP003369,1,0,0,0,Normal
O0027522,C04571,2025-10-26 13:14:34,126.08,D007059,IP004621,1,0,0,0,Normal
O0027523,C04240,2026-04-24 20:02:31,85.83,D009191,IP006589,1,0,0,0,Normal
O0027524,C06800,2026-02-02 20:54:40,16.58,D004802,IP002748,1,0,0,0,Normal
O0027525,C04124,2025-10-26 17:35:28,57.44,D008073,IP005405,1,0,0,0,Normal
O0027526,C07225,2026-01-29 08:30:28,89.21,D003609,IP004967,1,0,0,0,Normal
O0027527,C00281,2025-12-23 01:43:03,173.55,D008426,IP004457,2,0,0,0,Normal
O0027528,C02875,2026-02-25 17:29:08,149.7,D000964,IP005468,1,0,0,0,Normal
O0027529,C06698,2025-05-28 03:46:53,78.35,D002350,IP006762,1,0,0,0,Normal
O0027530,C01675,2025-04-16 13:23:55,36.46,D007871,IP003375,1,0,0,0,Normal
O0027531,C03200,2025-07-27 04:15:50,231.68,D002218,IP000716,1,0,0,0,Normal
O0027532,C00083,2025-08-30 16:36:29,105.35,D008092,IP002830,1,0,0,0,Normal
O0027533,C02422,2025-02-09 05:10:31,181.69,D004442,IP005212,1,0,0,0,Normal
O0027534,C02558,2026-06-04 21:56:32,53.83,D006664,IP003650,1,0,0,0,Normal
O0027535,C05873,2026-08-17 03:34:14,110.41,D005655,IP000638,1,0,0,0,Normal
O0027536,C05440,2025-08-10 19:23:00,44.24,D000128,IP000335,1,0,0,0,Normal
O0027537,C03581,2026-07-29 14:59:11,33.57,D004376,IP000639,1,0,0,0,Normal
O0027538,C05839,2025-03-01 16:27:35,72.02,D004483,IP001055,1,0,0,0,Normal
O0027539,C03431,2025-06-17 04:21:55,347.71,D000575,IP005568,1,0,0,0,Normal
O0027540,C03489,2025-01-30 22:31:22,83.2,D008509,IP001199,1,0,0,0,Normal
O0027541,C05190,2025-03-26 07:53:01,152.07,D002170,IP005683,1,0,0,0,Normal
O0027542,C05797,2025-10-31 16:57:09,10.39,D008102,IP006860,1,0,0,0,Normal
O0027543,C06798,2026-02-04 22:27:31,104.45,D009008,IP006666,2,0,0,0,Normal
O0027544,C06029,2025-05-09 07:43:17,15.16,D007001,IP004990,1,0,0,0,Normal
O0027545,C05388,2025-12-16 02:07:47,145.49,D002090,IP001712,1,0,0,0,Normal
O0027546,C04516,2026-03-19 08:04:21,207.54,D006533,IP003846,1,0,0,0,Normal
O0027547,C02472,2026-02-08 14:55:02,116.01,D004275,IP001846,1,0,0,0,Normal
O0027548,C02095,2025-01-11 07:54:01,104.78,D002420,IP004792,1,0,0,0,Normal
O0027549,C06769,2026-04-25 10:58:02,57.55,D005191,IP002038,1,0,0,0,Normal
O0027550,C05758,2025-08-31 21:51:43,67.27,D000104,IP002777,1,0,0,0,Normal
O0027551,C05358,2026-02-10 14:19:35,235.07,D003062,IP002100,1,0,0,0,Normal
O0027552,C02077,2026-03-12 17:37:11,3836.68,FRAUDDEV028,FRAUDIP028,3,0,0,1,High Value Transaction
O0027553,C07773,2025-09-03 07:21:55,103.47,D002100,IP000224,1,1,0,0,Normal
O0027554,C00663,2026-05-13 02:37:04,79.88,D007013,IP002513,1,1,0,0,Normal
O0027555,C06730,2026-07-17 14:01:53,117.9,D007299,IP003071,1,0,0,0,Normal
O0027556,C01684,2025-10-12 13:34:16,774.63,D000653,IP003888,1,0,0,0,Normal
O0027557,C03145,2025-10-19 08:05:01,281.97,D008354,IP006466,1,0,0,0,Normal
O0027558,C03430,2025-11-21 20:55:50,191.5,D007957,IP002529,2,0,0,0,Normal
O0027559,C05336,2025-10-08 18:48:44,79.28,D008285,IP002213,1,0,0,0,Normal
O0027560,C04408,2026-05-19 03:51:23,8.37,D003720,IP006335,1,0,0,0,Normal
O0027561,C01501,2025-03-09 02:05:54,184.74,D009923,IP006968,1,0,0,0,Normal
O0027562,C00243,2025-08-16 08:11:06,560.01,D007415,IP003964,1,0,0,0,Normal
O0027563,C05757,2025-05-21 02:58:50,300.92,D002427,IP001850,1,0,0,0,Normal
O0027564,C04074,2025-11-19 07:23:44,85.35,D001899,IP002851,1,0,0,0,Normal
O0027565,C02899,2026-08-23 06:33:01,33.23,D000188,IP004828,1,0,0,0,Normal
O0027566,C02289,2026-07-06 12:32:15,85.31,D005487,IP006177,1,0,0,0,Normal
O0027567,C06602,2025-08-15 01:55:41,415.16,D008029,IP005834,1,0,0,0,Normal
O0027568,C06392,2026-08-07 07:18:30,56.52,D004840,IP002772,1,0,0,0,Normal
O0027569,C06627,2025-06-16 18:09:57,21.66,D009186,IP004733,1,0,0,0,Normal
O0027570,C01753,2025-11-26 19:53:09,48.02,D002450,IP000296,1,0,0,0,Normal
O0027571,C06837,2025-12-24 14:58:17,356.33,D004602,IP002949,1,0,0,0,Normal
O0027572,C07890,2025-09-14 16:07:02,209.45,D003991,IP001988,1,0,0,0,Normal
O0027573,C04825,2026-05-26 13:32:45,87.85,D004223,IP003503,1,0,0,0,Normal
O0027574,C00386,2026-04-17 00:28:44,293.4,D000183,IP002327,1,0,0,0,Normal
O0027575,C05634,2025-03-25 00:18:14,86.85,D007853,IP003271,1,0,0,0,Normal
O0027576,C04345,2026-03-02 08:15:10,483.98,D003367,IP005173,1,0,0,0,Normal
O0027577,C05715,2025-08-08 02:32:16,26.65,D009283,IP003883,1,1,0,0,Normal
O0027578,C01515,2026-02-01 16:53:32,8.1,D002800,IP005092,1,0,0,0,Normal
O0027579,C04871,2026-01-30 23:23:20,141.06,D008823,IP005334,1,0,0,0,Normal
O0027580,C04354,2026-01-26 20:58:04,299.59,D006830,IP000329,1,0,0,0,Normal
O0027581,C04849,2025-07-05 18:42:08,320.89,D009273,IP005672,1,0,0,0,Normal
O0027582,C05833,2025-03-20 20:48:01,60.38,D003455,IP000393,1,0,0,0,Normal
O0027583,C04388,2025-10-08 12:59:14,656.17,D002713,IP003665,1,0,0,0,Normal
O0027584,C02579,2026-01-29 15:43:26,240.3,D007000,IP003451,1,0,0,0,Normal
O0027585,C02479,2026-08-21 02:58:33,75.24,D001619,IP003691,1,0,0,0,Normal
O0027586,C05576,2025-11-28 08:21:18,177.68,D004397,IP003755,1,0,0,0,Normal
O0027587,C05345,2025-05-09 07:55:50,529.95,D008936,IP000736,1,0,0,0,Normal
O0027588,C03380,2026-07-28 06:24:16,185.83,D000620,IP005850,1,0,0,0,Normal
O0027589,C02832,2025-12-31 01:23:06,459.05,D002995,IP000257,1,0,0,0,Normal
O0027590,C04989,2026-07-26 07:04:55,169.56,D008925,IP002148,1,0,0,0,Normal
O0027591,C02504,2026-08-02 05:25:44,158.67,D008307,IP004540,1,0,0,0,Normal
O0027592,C07728,2026-02-26 06:00:42,718.32,D008320,IP006399,3,0,0,0,Normal
O0027593,C04806,2025-06-05 18:20:37,93.9,D000804,IP000809,2,0,0,0,Normal
O0027594,C04776,2026-05-21 14:39:12,30.3,D006001,IP001578,1,0,0,0,Normal
O0027595,C01097,2026-04-09 05:37:33,398.38,D001817,IP006889,1,0,0,0,Normal
O0027596,C04899,2025-05-25 13:06:30,74.01,D001355,IP003296,1,0,0,0,Normal
O0027597,C02373,2025-07-08 17:28:03,242.28,D009177,IP000856,1,0,0,0,Normal
O0027598,C03639,2025-01-03 12:46:57,14.13,D005243,IP005321,1,0,0,0,Normal
O0027599,C04345,2026-05-05 09:09:36,79.05,D003367,IP005173,3,0,0,0,Normal
O0027600,C03866,2026-03-08 10:54:45,276.51,D000909,IP000314,1,0,0,0,Normal
O0027601,C06492,2025-08-28 06:40:06,187.49,D004316,IP004438,1,0,0,0,Normal
O0027602,C00805,2025-04-15 08:41:43,472.5,D005445,IP002904,2,0,0,0,Normal
O0027603,C01347,2025-09-21 05:52:11,13.5,D003832,IP001713,1,0,0,0,Normal
O0027604,C01268,2026-05-05 18:01:23,112.62,D000356,IP006865,1,0,0,0,Normal
O0027605,C06546,2025-09-13 02:09:55,43.3,D002654,IP005041,1,0,0,0,Normal
O0027606,C00957,2026-06-27 02:32:59,197.17,D004603,IP004590,1,0,0,0,Normal
O0027607,C07784,2026-06-29 05:46:57,147.31,D007703,IP006632,1,1,0,0,Normal
O0027608,C07769,2025-06-26 22:46:41,8.64,D005973,IP003210,1,0,0,0,Normal
O0027609,C07930,2026-03-30 12:59:50,102.48,D008060,IP006039,3,0,0,0,Normal
O0027610,C07845,2025-10-16 05:14:26,418.29,D008109,IP001211,1,0,0,0,Normal
O0027611,C01193,2026-07-17 12:15:53,44.68,D004878,IP001631,1,0,0,0,Normal
O0027612,C05294,2026-02-14 10:27:15,191.04,D006524,IP004377,1,0,0,0,Normal
O0027613,C03204,2026-05-28 19:51:52,261.18,D004867,IP004412,1,0,0,0,Normal
O0027614,C05869,2025-08-17 18:41:53,42.34,D003006,IP001634,1,0,0,0,Normal
O0027615,C03248,2026-05-07 21:00:15,29.83,D001168,IP003429,2,0,0,0,Normal
O0027616,C03073,2025-06-06 19:14:31,96.2,D006585,IP002458,1,0,0,0,Normal
O0027617,C07258,2025-01-10 13:32:31,132.12,D006882,IP000819,1,0,0,0,Normal
O0027618,C03995,2026-01-23 20:42:55,25.99,D004892,IP006886,1,0,0,0,Normal
O0027619,C05935,2025-09-15 07:49:28,30.32,D005274,IP001231,1,0,0,0,Normal
O0027620,C05229,2025-06-05 22:33:40,36.54,D007022,IP000216,1,0,0,0,Normal
O0027621,C05298,2026-07-05 06:53:25,91.6,D002005,IP003007,1,1,0,0,Normal
O0027622,C02797,2026-01-25 22:38:47,28.08,D007093,IP000705,1,0,0,0,Normal
O0027623,C02018,2025-08-13 14:03:21,117.1,D005044,IP001426,1,0,0,0,Normal
O0027624,C07105,2026-08-05 14:16:27,236.14,D000382,IP005237,1,0,0,0,Normal
O0027625,C00193,2026-05-11 01:57:33,201.37,D006469,IP005863,1,0,0,0,Normal
O0027626,C01390,2026-05-03 17:38:18,79.89,D007653,IP002051,1,0,0,0,Normal
O0027627,C01071,2026-07-31 08:37:43,545.2,D009436,IP001744,1,0,0,0,Normal
O0027628,C07615,2025-03-18 01:20:16,20.22,D001540,IP001659,2,0,0,0,Normal
O0027629,C00041,2025-04-04 13:01:22,173.48,D001579,IP001649,1,0,0,0,Normal
O0027630,C00062,2026-08-03 09:51:57,89.77,D009026,IP001002,1,0,0,0,Normal
O0027631,C01810,2025-04-18 17:11:09,29.46,D006105,IP001759,1,0,0,0,Normal
O0027632,C02242,2025-05-05 12:30:24,657.97,D009927,IP006508,1,0,0,0,Normal
O0027633,C04505,2025-02-21 09:20:36,366.06,D004985,IP000969,1,0,0,0,Normal
O0027634,C07711,2026-04-25 20:07:01,12.21,D004824,IP003287,1,0,0,0,Normal
O0027635,C03763,2026-02-22 08:01:32,41.46,D006157,IP000731,1,0,0,0,Normal
O0027636,C02324,2026-02-28 05:39:40,635.88,D009805,IP006643,2,0,0,0,Normal
O0027637,C06547,2025-05-03 07:59:52,196.34,D008276,IP005575,1,0,0,1,Normal
O0027638,C03092,2026-07-13 00:15:27,79.39,D001627,IP006435,1,0,0,0,Normal
O0027639,C01135,2026-05-14 12:13:35,42.88,D006068,IP004010,1,0,0,0,Normal
O0027640,C06387,2025-02-14 18:00:35,21.62,D006040,IP000970,3,0,0,0,Normal
O0027641,C00019,2026-08-04 18:48:32,334.74,D005706,IP001387,1,0,0,0,Normal
O0027642,C01637,2026-04-22 00:08:57,766.04,D002705,IP000719,1,1,0,0,Normal
O0027643,C05099,2025-11-10 03:06:14,52.56,D001192,IP001679,1,0,0,0,Normal
O0027644,C00829,2025-12-17 13:30:52,194.96,D006046,IP004738,1,0,0,0,Normal
O0027645,C02049,2025-08-16 19:57:22,37.57,D008176,IP000353,1,0,0,0,Normal
O0027646,C03153,2025-04-26 05:21:01,90.08,D008996,IP005119,1,0,0,0,Normal
O0027647,C03179,2026-04-11 22:50:37,21.36,D001623,IP006398,1,0,0,0,Normal
O0027648,C07797,2025-01-01 21:42:03,36.75,D000813,IP000851,2,0,0,0,Normal
O0027649,C05426,2025-07-06 04:52:34,129.6,D004503,IP005677,1,0,0,0,Normal
O0027650,C00301,2025-03-29 07:45:47,37.12,D007922,IP000387,1,0,0,0,Normal
O0027651,C01775,2026-07-24 21:31:02,14.56,D005152,IP004409,1,0,0,0,Normal
O0027652,C04957,2025-03-24 16:47:36,48.02,D009979,IP000716,1,0,0,0,Normal
O0027653,C05725,2026-03-04 22:16:41,90.12,D006701,IP002112,1,0,0,0,Normal
O0027654,C03051,2025-08-30 03:23:49,24.33,D003826,IP005296,1,0,0,0,Normal
O0027655,C06869,2026-02-21 07:23:12,476.42,D005942,IP003284,1,0,0,0,Normal
O0027656,C07565,2025-04-24 12:59:24,103.63,D004653,IP000917,1,0,0,0,Normal
O0027657,C04934,2026-07-16 15:39:36,708.67,D007196,IP005142,1,0,0,0,Normal
O0027658,C04523,2026-01-30 11:45:05,120.1,D008683,IP006906,2,1,0,0,Normal
O0027659,C06026,2025-11-09 07:24:06,15.81,D005611,IP002600,1,0,0,0,Normal
O0027660,C06289,2025-12-31 02:27:29,60.97,D002886,IP002599,1,0,0,0,Normal
O0027661,C01718,2025-03-30 18:55:39,85.23,D005663,IP000209,1,0,0,0,Normal
O0027662,C03910,2025-02-17 07:40:52,54.13,D005409,IP005275,1,0,0,0,Normal
O0027663,C03604,2025-05-10 21:32:23,277.93,D000702,IP001630,1,0,0,0,Normal
O0027664,C07549,2025-12-23 20:09:12,53.36,D003384,IP005327,1,0,0,0,Normal
O0027665,C00901,2025-07-30 02:26:36,110.94,D005695,IP003479,1,1,0,0,Normal
O0027666,C07566,2026-06-21 22:49:26,57.51,D006073,IP005384,1,0,0,0,Normal
O0027667,C04604,2026-01-04 13:58:15,410.12,D000707,IP004283,2,0,0,0,Normal
O0027668,C02321,2025-03-13 22:08:05,625.26,D009331,IP003492,1,0,0,0,Normal
O0027669,C06978,2026-04-17 09:04:12,431.75,D009474,IP000315,2,0,0,0,Normal
O0027670,C00417,2025-11-09 21:36:14,190.54,D007326,IP005427,1,0,0,0,Normal
O0027671,C02559,2026-05-11 17:48:18,65.76,D006094,IP003202,1,0,0,0,Normal
O0027672,C06035,2025-08-30 03:47:01,410.87,D006811,IP000064,2,0,0,0,Normal
O0027673,C06641,2026-03-22 13:32:49,97.05,D007305,IP005920,1,0,0,0,Normal
O0027674,C01348,2025-01-27 10:27:00,101.79,D009215,IP000089,1,0,0,0,Normal
O0027675,C07552,2025-10-02 20:45:30,435.58,D004593,IP004599,1,0,0,0,Normal
O0027676,C00444,2025-05-04 09:25:41,138.3,D005319,IP004387,2,0,0,0,Normal
O0027677,C03480,2026-03-18 13:30:29,119.24,D009176,IP004628,1,0,0,0,Normal
O0027678,C00792,2025-02-14 10:45:33,72.2,D007648,IP001855,3,0,0,0,Normal
O0027679,C00794,2025-10-14 19:05:21,101.4,D007098,IP000918,1,0,0,0,Normal
O0027680,C07331,2025-01-15 20:51:29,53.87,D006647,IP002984,2,0,0,0,Normal
O0027681,C07258,2026-03-08 16:22:08,172.18,D006882,IP000819,1,0,0,0,Normal
O0027682,C04947,2025-04-19 09:37:28,93.28,D008079,IP000100,1,0,0,0,Normal
O0027683,C07746,2025-01-27 16:10:52,410.51,D004345,IP000981,1,1,0,0,Normal
O0027684,C03965,2025-08-28 23:09:23,115.8,D000502,IP005444,1,0,0,0,Normal
O0027685,C06297,2026-02-01 02:03:34,70.13,D005655,IP006174,1,0,0,0,Normal
O0027686,C00790,2025-10-31 01:37:56,29.19,D001322,IP003263,1,0,0,0,Normal
O0027687,C03171,2025-08-23 09:18:54,98.77,D004606,IP005189,1,0,0,0,Normal
O0027688,C04151,2026-08-15 14:53:24,14.49,D006185,IP005843,1,0,0,0,Normal
O0027689,C06257,2025-01-17 04:36:48,53.92,D002539,IP006975,1,0,0,0,Normal
O0027690,C02676,2025-04-15 06:44:29,225.27,D009347,IP006629,1,0,0,0,Normal
O0027691,C07850,2026-05-16 13:02:24,70.24,D008932,IP004416,1,0,0,0,Normal
O0027692,C05897,2025-09-15 18:18:51,269.29,D000617,IP005011,2,0,0,0,Normal
O0027693,C04293,2026-02-07 06:42:19,128.88,D008398,IP006117,1,0,0,0,Normal
O0027694,C02649,2025-07-19 03:25:36,1141.95,D002984,IP000189,1,0,0,0,Normal
O0027695,C05160,2026-02-05 04:55:00,56.08,D009342,IP005491,2,0,0,0,Normal
O0027696,C05408,2025-01-08 16:37:10,527.98,D003896,IP001636,1,0,0,0,Normal
O0027697,C05451,2025-09-30 10:15:01,233.93,D004667,IP000597,1,0,0,0,Normal
O0027698,C04723,2026-02-20 04:57:02,68.23,D007252,IP000809,1,0,0,0,Normal
O0027699,C03212,2025-09-11 03:31:39,39.39,D004572,IP001845,1,0,0,0,Normal
O0027700,C06545,2026-04-17 16:06:31,223.17,D000085,IP000163,1,0,0,0,Normal
O0027701,C02071,2025-08-06 22:59:42,109.86,D009443,IP004571,1,0,0,0,Normal
O0027702,C05028,2025-08-29 01:24:22,133.51,D003651,IP002779,1,0,0,0,Normal
O0027703,C03809,2025-02-09 06:35:06,33.17,D002204,IP006811,2,1,0,0,Normal
O0027704,C07171,2026-03-03 06:11:27,129.68,D003878,IP003676,2,0,0,0,Normal
O0027705,C04764,2025-05-12 15:24:37,44.52,D004817,IP004259,1,0,0,0,Normal
O0027706,C06861,2025-08-05 14:07:11,17.24,D004308,IP006914,3,0,0,0,Normal
O0027707,C07650,2025-08-07 02:40:45,246.2,D001892,IP001182,1,0,0,0,Normal
O0027708,C01029,2025-03-13 19:29:05,75.24,D000464,IP005071,2,0,0,0,Normal
O0027709,C04467,2026-07-05 05:36:23,26.99,D002140,IP002957,1,0,0,0,Normal
O0027710,C07093,2025-06-02 16:20:59,177.46,D009860,IP006486,1,0,0,0,Normal
O0027711,C06999,2025-01-20 03:02:55,19.48,D000701,IP005258,2,0,0,0,Normal
O0027712,C01575,2026-07-08 19:24:36,185.21,D008206,IP001647,1,0,0,0,Normal
O0027713,C03894,2025-05-14 12:25:21,152.0,D000979,IP000565,1,0,0,0,Normal
O0027714,C01786,2026-04-22 10:02:36,237.11,D000131,IP006658,1,0,0,0,Normal
O0027715,C07200,2025-02-12 01:12:18,159.83,D001247,IP004025,1,0,0,0,Normal
O0027716,C00028,2025-03-23 01:17:04,24.62,D000478,IP001978,1,0,0,0,Normal
O0027717,C01745,2025-06-26 09:23:14,327.88,D007378,IP005959,1,0,0,0,Normal
O0027718,C03273,2025-02-23 10:26:23,263.93,D005203,IP004527,1,0,0,0,Normal
O0027719,C01773,2025-03-15 00:20:23,175.8,D005947,IP000373,2,1,0,0,Normal
O0027720,C07803,2025-11-01 08:50:11,86.92,D006959,IP000175,1,0,0,0,Normal
O0027721,C01950,2026-05-20 23:22:15,365.87,D002016,IP001299,1,0,0,0,Normal
O0027722,C02905,2025-06-20 18:11:30,102.27,D000104,IP006620,1,0,0,0,Normal
O0027723,C01402,2025-12-27 13:23:48,26.92,D000649,IP005806,1,1,0,0,Normal
O0027724,C07424,2025-04-25 12:19:44,30.17,D007505,IP005027,1,1,0,0,Normal
O0027725,C03288,2026-04-11 06:28:57,69.11,D000567,IP004301,1,0,0,0,Normal
O0027726,C02099,2025-07-13 18:35:31,51.85,D007982,IP004429,1,0,0,0,Normal
O0027727,C01964,2026-07-15 04:47:07,141.93,D004860,IP000544,1,0,0,1,Normal
O0027728,C04717,2025-01-31 10:31:02,309.07,D009429,IP005852,1,0,0,0,Normal
O0027729,C07828,2025-04-26 09:29:05,161.44,D006216,IP001040,2,0,0,0,Normal
O0027730,C07808,2026-06-13 02:23:23,30.28,D003660,IP006930,2,0,0,0,Normal
O0027731,C07861,2026-04-12 01:41:43,97.59,D006698,IP001470,1,0,0,0,Normal
O0027732,C03098,2026-08-02 11:25:35,209.55,D006364,IP003434,1,1,0,1,Normal
O0027733,C07337,2025-12-04 01:44:30,8.37,D006262,IP004947,1,0,0,0,Normal
O0027734,C03575,2025-08-08 23:01:56,26.71,D002279,IP003211,1,0,0,0,Normal
O0027735,C04115,2026-08-06 17:48:50,306.62,D005795,IP004742,1,0,0,0,Normal
O0027736,C04188,2025-06-25 19:23:48,43.29,D006133,IP002830,1,0,0,0,Normal
O0027737,C00522,2025-07-17 15:44:19,764.83,D007941,IP000635,1,0,0,0,Normal
O0027738,C01429,2026-07-20 08:23:38,153.36,D002570,IP003820,1,0,0,0,Normal
O0027739,C07111,2025-10-28 19:29:00,247.29,D009523,IP002199,1,0,0,0,Normal
O0027740,C07196,2025-08-29 22:31:36,166.23,D004100,IP006972,1,0,0,0,Normal
O0027741,C01612,2026-06-06 03:26:17,124.57,D009419,IP004396,2,0,0,0,Normal
O0027742,C02429,2025-01-02 01:10:28,17.57,D008326,IP003062,1,0,0,0,Normal
O0027743,C06654,2025-07-31 00:40:00,18.78,D003717,IP002632,1,0,0,0,Normal
O0027744,C01630,2025-07-06 05:26:23,46.01,D001720,IP000327,1,0,0,0,Normal
O0027745,C07067,2025-07-22 18:59:51,50.57,D001364,IP001102,2,0,0,0,Normal
O0027746,C06602,2025-12-28 02:59:30,80.7,D008029,IP005834,1,0,0,0,Normal
O0027747,C06479,2025-03-11 18:59:41,146.08,D000055,IP003454,1,0,0,0,Normal
O0027748,C07163,2025-05-31 06:37:50,222.82,D000074,IP005746,1,0,0,0,Normal
O0027749,C07118,2025-11-27 15:19:03,107.61,D003684,IP005320,1,0,0,0,Normal
O0027750,C07359,2026-04-28 02:44:51,1131.4,D007503,IP000162,1,0,0,0,Normal
O0027751,C07056,2025-10-12 02:51:52,21.07,D003526,IP005174,1,0,0,0,Normal
O0027752,C04877,2026-02-04 01:21:48,40.05,D002656,IP006284,1,0,0,0,Normal
O0027753,C01274,2026-04-26 16:32:19,56.76,D008304,IP006004,2,0,0,0,Normal
O0027754,C04897,2025-09-30 05:00:36,146.68,D008302,IP004320,1,0,0,0,Normal
O0027755,C07556,2026-07-15 16:16:19,154.04,D009131,IP001288,1,0,0,0,Normal
O0027756,C07757,2026-04-13 15:55:22,28.08,D007955,IP002792,3,0,0,0,Normal
O0027757,C05839,2026-03-29 05:50:04,59.76,D004483,IP001055,1,0,0,0,Normal
O0027758,C05569,2025-05-11 18:35:20,21.33,D002965,IP005262,1,1,0,0,Normal
O0027759,C07527,2026-05-11 21:19:21,356.97,D004701,IP006084,1,0,0,0,Normal
O0027760,C02341,2025-06-28 11:34:55,49.54,D005505,IP004847,1,0,0,0,Normal
O0027761,C01211,2026-05-10 11:21:20,59.35,D002722,IP005758,1,0,0,0,Normal
O0027762,C02336,2026-08-29 11:43:19,49.82,D005846,IP000083,1,0,0,0,Normal
O0027763,C07610,2025-02-20 21:25:56,47.01,D005526,IP002563,1,0,0,0,Normal
O0027764,C01694,2025-06-20 06:56:30,151.29,D000429,IP001466,1,0,0,0,Normal
O0027765,C01798,2025-03-26 15:21:27,30.74,D002902,IP004988,1,0,0,0,Normal
O0027766,C01558,2026-07-18 21:46:19,37.57,D001308,IP000064,1,0,0,0,Normal
O0027767,C03920,2025-06-21 21:13:00,21.85,D004443,IP006550,1,0,0,0,Normal
O0027768,C06397,2026-01-31 22:22:31,255.54,D000764,IP000960,1,0,0,0,Normal
O0027769,C03062,2025-10-22 09:53:44,97.77,D008322,IP006260,1,0,0,0,Normal
O0027770,C00809,2025-02-22 15:01:08,64.66,D002573,IP003477,2,0,0,0,Normal
O0027771,C05939,2025-05-01 07:30:57,188.99,D000194,IP001632,1,0,0,0,Normal
O0027772,C04900,2025-10-11 11:51:24,404.5,D003114,IP002197,2,0,0,0,Normal
O0027773,C03872,2026-07-17 18:44:00,26.78,D004138,IP005267,1,0,0,0,Normal
O0027774,C07734,2025-11-03 14:35:34,31.47,D008765,IP002890,1,0,0,0,Normal
O0027775,C03801,2025-09-27 03:08:35,27.37,D001357,IP005960,1,0,0,0,Normal
O0027776,C05873,2026-02-07 04:07:50,36.96,D005655,IP000638,1,0,0,0,Normal
O0027777,C01280,2025-08-26 09:52:31,426.79,D008975,IP000112,1,0,0,0,Normal
O0027778,C03336,2026-02-11 00:14:53,169.99,D004623,IP001609,2,0,0,0,Normal
O0027779,C01694,2025-06-23 13:05:34,263.84,D000429,IP001466,1,1,0,0,Normal
O0027780,C02789,2025-09-29 10:11:43,20.11,D000094,IP005682,2,0,0,0,Normal
O0027781,C03877,2026-08-06 10:00:31,232.32,D005450,IP003000,2,0,0,0,Normal
O0027782,C01405,2025-01-17 21:09:15,513.48,D009768,IP001078,2,0,0,0,Normal
O0027783,C06451,2025-01-30 06:50:20,24.34,D001233,IP000567,1,0,0,0,Normal
O0027784,C03015,2026-06-04 22:06:05,102.0,D003233,IP006486,1,0,0,0,Normal
O0027785,C07198,2025-12-25 03:03:33,163.43,D004714,IP000680,1,0,0,0,Normal
O0027786,C05421,2025-07-07 00:25:23,161.94,D007653,IP001528,1,0,0,0,Normal
O0027787,C01423,2025-02-22 06:16:48,161.73,D009383,IP005999,2,0,0,0,Normal
O0027788,C05159,2025-08-26 20:11:57,62.46,D009681,IP003087,1,0,0,0,Normal
O0027789,C00183,2026-02-17 09:29:01,86.77,D007129,IP004247,1,0,0,0,Normal
O0027790,C06478,2025-11-14 22:48:43,9.5,D004531,IP001931,1,0,0,0,Normal
O0027791,C07808,2025-03-06 19:18:29,135.76,D003660,IP006930,1,0,0,0,Normal
O0027792,C05443,2025-01-29 10:50:27,34.7,D000080,IP004469,1,0,0,0,Normal
O0027793,C07423,2026-04-03 05:53:05,110.26,D009272,IP000096,1,0,0,0,Normal
O0027794,C02372,2025-10-14 13:36:00,63.31,D005875,IP005619,1,0,0,0,Normal
O0027795,C03396,2026-04-27 23:22:52,364.32,D003158,IP001099,1,0,0,0,Normal
O0027796,C03403,2025-08-24 07:27:33,209.05,D001650,IP005841,1,0,0,0,Normal
O0027797,C00904,2026-01-07 00:49:38,224.54,D000335,IP004523,1,0,0,0,Normal
O0027798,C06397,2026-03-11 14:38:21,63.28,D000764,IP000960,1,0,0,0,Normal
O0027799,C04000,2025-04-19 21:16:15,140.94,D008532,IP006372,1,0,0,0,Normal
