product_id,product_name,category,brand,unit_price,product_rating
P00900,Pulse Series 0900,Books,Zenith,24.33,3.9
P00901,Core Max 0901,Fashion,Zenith,28.07,3.0
P00902,Prime Pro 0902,Fashion,Prime,18.01,5.0
P00903,Prime Essential 0903,Fashion,Nexa,63.51,5.0
P00904,Nova Pro 0904,Electronics,Zenith,82.7,3.0
P00905,Apex Classic 0905,Sports,Zenith,33.57,3.3
P00906,Zenith Classic 0906,Electronics,Urban,23.59,4.8
P00907,Orion Plus 0907,Office,Core,56.59,3.7
P00908,Core Classic 0908,Office,Prime,68.11,4.9
P00909,Prime Pro 0909,Fashion,Prime,141.74,4.5
P00910,Pulse Plus 0910,Books,Orion,20.72,3.9
P00911,Core Plus 0911,Books,Vertex,75.37,4.6
P00912,Apex Plus 0912,Fashion,Vertex,38.5,4.1
P00913,Nova Classic 0913,Accessories,Nova,7.35,4.1
P00914,Core Series 0914,Grocery,Orion,137.74,4.4
P00915,Prime Essential 0915,Fashion,Pulse,45.74,4.5
P00916,Vertex Classic 0916,Sports,Pulse,60.43,4.7
P00917,Nexa Essential 0917,Sports,Pulse,82.03,5.0
P00918,Zenith Plus 0918,Sports,Apex,59.85,4.3
P00919,Vertex Pro 0919,Fashion,Core,14.66,4.8
P00920,Vertex Essential 0920,Sports,Orion,64.24,4.8
P00921,Orion Pro 0921,Sports,Apex,54.72,4.5
P00922,Pulse Series 0922,Beauty,Vertex,7.79,3.8
P00923,Pulse Classic 0923,Beauty,Vertex,156.77,4.7
P00924,Orion Classic 0924,Home & Kitchen,Vertex,24.92,4.3
P00925,Core Plus 0925,Accessories,Vertex,85.74,3.4
P00926,Core Plus 0926,Toys,Orion,25.87,4.7
P00927,Zenith Plus 0927,Electronics,Orion,21.66,3.2
P00928,Prime Essential 0928,Sports,Apex,32.6,4.5
P00929,Pulse Essential 0929,Home & Kitchen,Nexa,236.25,3.8
P00930,Pulse Pro 0930,Office,Pulse,214.22,4.2
P00931,Nova Series 0931,Books,Core,21.63,3.3
P00932,Vertex Series 0932,Toys,Orion,107.55,3.7
P00933,Vertex Max 0933,Home & Kitchen,Nexa,35.74,3.8
P00934,Core Pro 0934,Books,Apex,215.26,4.0
P00935,Vertex Max 0935,Fashion,Core,98.78,3.8
P00936,Orion Series 0936,Accessories,Vertex,44.99,4.3
P00937,Zenith Pro 0937,Beauty,Orion,37.66,4.4
P00938,Zenith Pro 0938,Fashion,Vertex,60.52,3.9
P00939,Nova Plus 0939,Fashion,Pulse,54.08,4.1
P00940,Nova Essential 0940,Home & Kitchen,Zenith,12.97,4.4
P00941,Orion Essential 0941,Accessories,Apex,42.2,2.9
P00942,Nexa Essential 0942,Grocery,Core,19.47,4.3
P00943,Prime Plus 0943,Sports,Orion,21.73,3.7
P00944,Pulse Pro 0944,Accessories,Zenith,95.43,2.6
P00945,Core Plus 0945,Home & Kitchen,Urban,42.04,3.9
P00946,Nova Essential 0946,Books,Nexa,23.25,3.5
P00947,Vertex Pro 0947,Toys,Zenith,11.76,3.8
P00948,Apex Pro 0948,Books,Pulse,17.41,4.4
P00949,Vertex Plus 0949,Fashion,Apex,33.18,4.6
P00950,Prime Plus 0950,Office,Prime,159.59,4.8
P00951,Nexa Pro 0951,Office,Urban,13.62,4.8
P00952,Prime Pro 0952,Office,Urban,45.63,3.5
P00953,Nova Pro 0953,Accessories,Prime,50.49,4.8
P00954,Apex Essential 0954,Grocery,Nova,105.19,3.4
P00955,Nova Series 0955,Grocery,Nova,39.16,4.7
P00956,Prime Max 0956,Grocery,Zenith,50.53,4.4
P00957,Urban Plus 0957,Accessories,Core,101.42,4.2
P00958,Vertex Plus 0958,Electronics,Pulse,17.39,3.6
P00959,Pulse Pro 0959,Grocery,Orion,71.34,4.8
P00960,Orion Plus 0960,Home & Kitchen,Zenith,9.98,3.5
P00961,Prime Classic 0961,Beauty,Nova,37.08,4.1
P00962,Core Max 0962,Electronics,Nova,28.27,4.1
P00963,Urban Essential 0963,Books,Nexa,18.27,3.2
P00964,Prime Pro 0964,Office,Apex,83.97,4.2
P00965,Vertex Pro 0965,Electronics,Zenith,88.32,3.5
P00966,Nexa Max 0966,Sports,Orion,91.6,4.9
P00967,Orion Plus 0967,Accessories,Vertex,49.26,5.0
P00968,Core Max 0968,Electronics,Nova,11.54,3.7
P00969,Vertex Essential 0969,Accessories,Vertex,26.03,3.9
P00970,Core Classic 0970,Beauty,Core,86.54,4.2
P00971,Vertex Classic 0971,Fashion,Core,85.52,3.0
P00972,Apex Pro 0972,Grocery,Pulse,102.76,5.0
P00973,Orion Pro 0973,Books,Nova,46.43,3.9
P00974,Nova Series 0974,Toys,Urban,29.71,3.9
P00975,Apex Pro 0975,Accessories,Pulse,5.97,4.5
P00976,Nexa Classic 0976,Sports,Urban,76.08,4.1
P00977,Pulse Pro 0977,Home & Kitchen,Core,32.01,4.2
P00978,Urban Max 0978,Fashion,Nexa,11.32,4.6
P00979,Core Essential 0979,Fashion,Prime,69.53,4.0
P00980,Prime Classic 0980,Beauty,Prime,125.58,3.5
P00981,Zenith Series 0981,Office,Orion,76.39,4.8
P00982,Nexa Plus 0982,Toys,Prime,64.25,3.8
P00983,Pulse Classic 0983,Office,Nexa,81.08,3.8
P00984,Pulse Pro 0984,Books,Pulse,3.0,4.2
P00985,Orion Series 0985,Fashion,Vertex,164.74,3.4
P00986,Orion Classic 0986,Toys,Orion,17.16,4.2
P00987,Pulse Series 0987,Beauty,Pulse,18.57,4.6
P00988,Pulse Max 0988,Office,Vertex,22.91,5.0
P00989,Apex Classic 0989,Grocery,Apex,25.39,4.5
P00990,Zenith Series 0990,Toys,Zenith,135.06,4.7
P00991,Core Series 0991,Toys,Pulse,57.1,3.7
P00992,Nova Pro 0992,Accessories,Zenith,19.0,4.6
P00993,Vertex Pro 0993,Grocery,Pulse,21.78,4.0
P00994,Pulse Pro 0994,Electronics,Vertex,330.39,4.7
P00995,Zenith Pro 0995,Toys,Nova,48.09,4.2
P00996,Apex Max 0996,Fashion,Orion,23.73,4.7
P00997,Zenith Classic 0997,Beauty,Apex,8.13,4.2
P00998,Prime Plus 0998,Books,Vertex,7.75,3.7
P00999,Apex Classic 0999,Sports,Urban,12.81,4.1
P01000,Urban Pro 1000,Grocery,Nova,38.15,3.9
P01001,Urban Plus 1001,Home & Kitchen,Nexa,94.99,4.8
P01002,Pulse Classic 1002,Sports,Urban,60.94,3.4
P01003,Orion Pro 1003,Sports,Nexa,100.69,3.2
P01004,Core Essential 1004,Fashion,Orion,58.24,4.3
P01005,Pulse Classic 1005,Office,Orion,11.61,3.9
P01006,Core Plus 1006,Sports,Urban,51.3,3.5
P01007,Zenith Max 1007,Beauty,Orion,53.31,4.1
P01008,Pulse Max 1008,Sports,Prime,31.41,4.2
P01009,Zenith Plus 1009,Office,Zenith,26.57,4.8
P01010,Pulse Plus 1010,Accessories,Core,30.63,3.1
P01011,Apex Max 1011,Toys,Vertex,8.7,4.2
P01012,Nova Pro 1012,Electronics,Nexa,10.55,5.0
P01013,Pulse Pro 1013,Fashion,Apex,344.79,5.0
P01014,Apex Series 1014,Accessories,Core,11.35,4.2
P01015,Urban Plus 1015,Beauty,Prime,7.14,3.8
P01016,Urban Plus 1016,Beauty,Nova,18.3,4.0
P01017,Nexa Classic 1017,Office,Nova,52.91,3.6
P01018,Nexa Series 1018,Books,Vertex,58.0,3.9
P01019,Urban Plus 1019,Fashion,Core,13.93,4.1
P01020,Vertex Essential 1020,Fashion,Core,38.18,4.4
P01021,Urban Essential 1021,Accessories,Vertex,21.44,4.6
P01022,Orion Essential 1022,Sports,Nexa,41.54,4.0
P01023,Nexa Pro 1023,Toys,Pulse,26.88,4.0
P01024,Orion Pro 1024,Sports,Vertex,18.74,4.6
P01025,Orion Plus 1025,Books,Orion,19.51,3.9
P01026,Apex Series 1026,Grocery,Zenith,4.84,4.5
P01027,Apex Pro 1027,Grocery,Core,28.67,3.2
P01028,Core Pro 1028,Home & Kitchen,Pulse,32.67,4.4
P01029,Nexa Plus 1029,Accessories,Vertex,9.85,5.0
P01030,Nova Plus 1030,Office,Nova,25.85,3.6
P01031,Apex Plus 1031,Books,Apex,27.82,4.9
P01032,Zenith Max 1032,Toys,Nova,6.6,4.5
P01033,Core Series 1033,Fashion,Vertex,17.48,4.6
P01034,Nova Max 1034,Beauty,Zenith,16.99,4.5
P01035,Nexa Pro 1035,Books,Zenith,41.15,3.8
P01036,Zenith Pro 1036,Toys,Nova,107.35,3.4
P01037,Vertex Series 1037,Books,Nexa,36.52,4.4
P01038,Vertex Max 1038,Sports,Urban,99.38,4.0
P01039,Vertex Classic 1039,Home & Kitchen,Apex,28.65,3.3
P01040,Core Classic 1040,Toys,Orion,48.88,3.9
P01041,Pulse Series 1041,Sports,Nova,37.17,3.5
P01042,Pulse Plus 1042,Accessories,Urban,306.63,5.0
P01043,Urban Plus 1043,Beauty,Zenith,30.52,4.6
P01044,Vertex Max 1044,Office,Orion,70.78,3.6
P01045,Zenith Pro 1045,Home & Kitchen,Orion,42.01,4.4
P01046,Pulse Max 1046,Toys,Orion,96.39,3.5
P01047,Nexa Essential 1047,Toys,Zenith,61.82,3.1
P01048,Orion Pro 1048,Electronics,Core,47.56,3.7
P01049,Core Pro 1049,Sports,Nexa,12.53,4.0
P01050,Apex Series 1050,Fashion,Nexa,13.56,4.3
P01051,Nova Max 1051,Accessories,Urban,20.1,4.6
P01052,Orion Plus 1052,Accessories,Urban,26.9,3.9
P01053,Vertex Max 1053,Toys,Apex,38.68,4.5
P01054,Zenith Series 1054,Accessories,Core,20.15,3.2
P01055,Zenith Series 1055,Home & Kitchen,Zenith,5.91,4.9
P01056,Nexa Plus 1056,Office,Prime,88.23,3.2
P01057,Orion Classic 1057,Grocery,Prime,52.35,3.8
P01058,Nova Classic 1058,Office,Vertex,36.95,3.7
P01059,Nova Pro 1059,Office,Prime,108.18,3.3
P01060,Prime Plus 1060,Office,Prime,16.98,4.3
P01061,Core Series 1061,Electronics,Pulse,31.11,5.0
P01062,Core Classic 1062,Fashion,Zenith,40.4,3.1
P01063,Core Max 1063,Grocery,Zenith,24.09,2.8
P01064,Zenith Pro 1064,Grocery,Core,17.1,3.6
P01065,Zenith Essential 1065,Office,Urban,76.91,4.0
P01066,Nexa Max 1066,Grocery,Nexa,45.19,4.5
P01067,Vertex Max 1067,Toys,Orion,61.37,3.8
P01068,Urban Plus 1068,Home & Kitchen,Prime,16.68,3.1
P01069,Core Max 1069,Fashion,Nexa,73.87,4.8
P01070,Apex Essential 1070,Accessories,Nexa,19.97,3.6
P01071,Prime Essential 1071,Home & Kitchen,Orion,43.72,4.4
P01072,Nexa Pro 1072,Toys,Core,207.88,3.5
P01073,Nova Series 1073,Electronics,Orion,75.36,4.0
P01074,Core Max 1074,Fashion,Pulse,47.5,4.3
P01075,Nova Pro 1075,Electronics,Pulse,118.01,3.6
P01076,Vertex Essential 1076,Books,Orion,20.96,4.3
P01077,Zenith Plus 1077,Beauty,Zenith,54.43,3.9
P01078,Vertex Pro 1078,Electronics,Vertex,16.55,3.8
P01079,Apex Series 1079,Sports,Nova,25.27,4.9
P01080,Nexa Essential 1080,Beauty,Vertex,146.5,4.3
P01081,Pulse Essential 1081,Office,Pulse,44.77,4.4
P01082,Orion Classic 1082,Office,Pulse,124.19,4.5
P01083,Nova Pro 1083,Home & Kitchen,Urban,31.91,4.4
P01084,Orion Max 1084,Toys,Zenith,105.01,4.3
P01085,Zenith Pro 1085,Grocery,Nova,36.67,4.8
P01086,Urban Pro 1086,Beauty,Urban,39.48,3.6
P01087,Nexa Max 1087,Accessories,Pulse,35.77,4.2
P01088,Pulse Series 1088,Fashion,Core,48.42,3.9
P01089,Urban Max 1089,Books,Vertex,27.73,4.2
P01090,Vertex Pro 1090,Toys,Prime,10.03,3.7
P01091,Vertex Plus 1091,Toys,Urban,33.89,3.2
P01092,Zenith Series 1092,Books,Orion,39.43,4.5
P01093,Pulse Pro 1093,Accessories,Vertex,152.43,5.0
P01094,Core Classic 1094,Electronics,Prime,4.58,4.7
P01095,Apex Classic 1095,Accessories,Prime,150.05,4.6
P01096,Vertex Classic 1096,Accessories,Core,89.91,4.2
P01097,Pulse Plus 1097,Beauty,Prime,64.87,4.0
P01098,Vertex Essential 1098,Sports,Pulse,40.21,4.0
P01099,Prime Max 1099,Fashion,Nexa,13.97,4.0
P01100,Urban Max 1100,Toys,Nexa,202.57,3.7
P01101,Core Pro 1101,Home & Kitchen,Apex,106.33,3.2
P01102,Nexa Plus 1102,Grocery,Nova,43.86,4.2
P01103,Core Max 1103,Accessories,Core,45.26,3.9
P01104,Pulse Max 1104,Books,Apex,31.73,4.7
P01105,Core Essential 1105,Accessories,Nova,59.76,4.5
P01106,Urban Plus 1106,Books,Nexa,33.63,3.0
P01107,Pulse Plus 1107,Fashion,Core,46.18,5.0
P01108,Apex Max 1108,Office,Pulse,51.91,3.8
P01109,Core Pro 1109,Fashion,Zenith,311.88,3.9
P01110,Zenith Pro 1110,Home & Kitchen,Urban,15.43,3.2
P01111,Prime Classic 1111,Sports,Urban,40.42,4.2
P01112,Zenith Max 1112,Beauty,Vertex,105.64,4.3
P01113,Zenith Series 1113,Books,Nexa,73.65,5.0
P01114,Prime Series 1114,Sports,Nexa,64.4,4.6
P01115,Core Essential 1115,Books,Pulse,526.12,3.8
P01116,Zenith Series 1116,Beauty,Apex,93.17,3.1
P01117,Nova Pro 1117,Fashion,Zenith,19.95,3.8
P01118,Prime Plus 1118,Electronics,Nexa,17.99,4.7
P01119,Nexa Plus 1119,Sports,Prime,33.81,3.9
P01120,Urban Series 1120,Books,Vertex,23.64,3.5
P01121,Vertex Max 1121,Sports,Urban,37.59,4.2
P01122,Zenith Classic 1122,Sports,Nexa,47.44,3.9
P01123,Urban Plus 1123,Books,Zenith,44.76,3.8
P01124,Urban Essential 1124,Beauty,Orion,3.83,3.7
P01125,Nexa Plus 1125,Beauty,Apex,17.73,4.2
P01126,Zenith Max 1126,Grocery,Zenith,66.67,4.7
P01127,Prime Plus 1127,Grocery,Prime,153.64,4.4
P01128,Vertex Classic 1128,Fashion,Apex,24.34,3.0
P01129,Nova Max 1129,Toys,Urban,24.44,5.0
P01130,Nova Essential 1130,Sports,Apex,32.3,4.5
P01131,Pulse Max 1131,Sports,Zenith,165.26,4.3
P01132,Orion Series 1132,Fashion,Core,36.73,4.3
P01133,Zenith Pro 1133,Home & Kitchen,Zenith,4.65,4.4
P01134,Zenith Essential 1134,Fashion,Nexa,174.9,4.3
P01135,Nova Plus 1135,Toys,Prime,65.22,3.6
P01136,Urban Series 1136,Fashion,Pulse,10.93,4.4
P01137,Prime Plus 1137,Home & Kitchen,Apex,22.09,4.2
P01138,Pulse Max 1138,Beauty,Zenith,17.1,4.3
P01139,Pulse Essential 1139,Sports,Nova,29.0,3.8
P01140,Urban Classic 1140,Toys,Nova,133.45,4.7
P01141,Vertex Series 1141,Electronics,Vertex,6.52,3.8
P01142,Pulse Pro 1142,Grocery,Apex,25.69,4.1
P01143,Pulse Plus 1143,Office,Core,38.68,3.8
P01144,Prime Pro 1144,Fashion,Prime,32.88,3.6
P01145,Nova Classic 1145,Books,Orion,17.09,4.5
P01146,Urban Pro 1146,Beauty,Prime,102.13,3.8
P01147,Apex Essential 1147,Sports,Apex,30.34,4.2
P01148,Nexa Series 1148,Office,Nova,27.03,3.3
P01149,Zenith Pro 1149,Books,Prime,47.79,3.1
P01150,Urban Series 1150,Home & Kitchen,Zenith,27.2,5.0
P01151,Nova Series 1151,Fashion,Prime,21.26,5.0
P01152,Apex Pro 1152,Grocery,Apex,15.22,3.8
P01153,Pulse Plus 1153,Grocery,Zenith,251.24,4.4
P01154,Prime Pro 1154,Electronics,Urban,71.47,3.9
P01155,Nova Series 1155,Office,Prime,24.81,4.5
P01156,Nexa Pro 1156,Grocery,Vertex,109.9,3.5
P01157,Pulse Series 1157,Home & Kitchen,Apex,56.06,3.5
P01158,Nova Series 1158,Office,Nexa,36.23,4.1
P01159,Nexa Series 1159,Office,Nexa,13.86,4.3
P01160,Urban Max 1160,Grocery,Vertex,16.62,3.7
P01161,Apex Max 1161,Office,Nexa,83.68,3.4
P01162,Nova Classic 1162,Sports,Vertex,68.88,4.8
P01163,Nova Essential 1163,Electronics,Urban,10.17,3.8
P01164,Zenith Pro 1164,Grocery,Core,24.25,3.9
P01165,Vertex Plus 1165,Sports,Nova,64.54,4.8
P01166,Vertex Pro 1166,Electronics,Zenith,95.25,5.0
P01167,Urban Essential 1167,Beauty,Vertex,55.61,4.3
P01168,Zenith Essential 1168,Electronics,Pulse,23.21,4.6
P01169,Nova Plus 1169,Accessories,Pulse,43.28,3.5
P01170,Vertex Series 1170,Office,Pulse,28.95,4.5
P01171,Urban Pro 1171,Home & Kitchen,Orion,49.36,4.6
P01172,Urban Series 1172,Grocery,Nexa,132.37,3.6
P01173,Prime Series 1173,Beauty,Vertex,17.31,3.8
P01174,Prime Essential 1174,Accessories,Apex,45.07,4.8
P01175,Zenith Classic 1175,Home & Kitchen,Vertex,32.08,3.9
P01176,Urban Plus 1176,Fashion,Apex,27.63,4.9
P01177,Orion Classic 1177,Home & Kitchen,Urban,30.86,4.1
P01178,Vertex Classic 1178,Office,Apex,114.16,4.1
P01179,Vertex Classic 1179,Sports,Core,58.96,4.6
P01180,Zenith Max 1180,Electronics,Pulse,22.74,5.0
P01181,Urban Pro 1181,Fashion,Nexa,62.8,4.5
P01182,Vertex Essential 1182,Electronics,Zenith,21.17,4.2
P01183,Orion Plus 1183,Office,Zenith,6.99,4.8
P01184,Prime Essential 1184,Grocery,Orion,4.4,4.8
P01185,Zenith Series 1185,Beauty,Urban,54.93,4.4
P01186,Orion Essential 1186,Fashion,Core,27.1,4.3
P01187,Zenith Pro 1187,Grocery,Core,85.89,4.5
P01188,Pulse Pro 1188,Accessories,Nexa,49.59,3.3
P01189,Urban Series 1189,Grocery,Apex,44.25,3.5
P01190,Apex Series 1190,Books,Orion,23.33,4.2
P01191,Core Plus 1191,Fashion,Nova,55.97,3.7
P01192,Nova Essential 1192,Grocery,Apex,141.45,4.1
P01193,Vertex Max 1193,Sports,Orion,5.69,4.2
P01194,Apex Classic 1194,Sports,Core,30.59,3.6
P01195,Pulse Essential 1195,Accessories,Urban,117.45,4.4
P01196,Nexa Classic 1196,Electronics,Zenith,12.48,3.1
P01197,Prime Plus 1197,Toys,Vertex,39.47,3.9
P01198,Urban Classic 1198,Grocery,Apex,18.92,3.3
P01199,Orion Series 1199,Office,Prime,27.51,3.9
P01200,Zenith Series 1200,Fashion,Apex,7.1,4.6
P01201,Prime Plus 1201,Grocery,Vertex,84.91,3.7
P01202,Prime Series 1202,Electronics,Core,40.08,3.0
P01203,Orion Series 1203,Grocery,Orion,9.54,4.0
P01204,Pulse Essential 1204,Toys,Urban,51.01,3.6
P01205,Orion Essential 1205,Beauty,Prime,42.21,4.1
P01206,Core Classic 1206,Toys,Core,18.83,4.0
P01207,Pulse Max 1207,Office,Nova,205.76,4.2
P01208,Nexa Series 1208,Toys,Zenith,55.69,4.7
P01209,Vertex Classic 1209,Office,Nexa,111.78,3.9
P01210,Core Series 1210,Electronics,Urban,30.28,4.1
P01211,Nova Pro 1211,Fashion,Zenith,8.11,3.9
P01212,Nova Classic 1212,Toys,Prime,4.32,4.7
P01213,Urban Plus 1213,Sports,Apex,14.05,4.2
P01214,Vertex Series 1214,Accessories,Orion,117.73,4.4
P01215,Zenith Pro 1215,Toys,Pulse,22.12,4.5
P01216,Core Essential 1216,Fashion,Vertex,89.34,3.0
P01217,Nova Pro 1217,Electronics,Urban,12.25,4.5
P01218,Orion Max 1218,Sports,Prime,19.28,4.3
P01219,Apex Pro 1219,Office,Pulse,21.95,3.7
P01220,Prime Max 1220,Sports,Zenith,42.86,4.8
P01221,Vertex Series 1221,Toys,Orion,10.36,4.6
P01222,Nova Pro 1222,Electronics,Apex,17.12,4.0
P01223,Core Max 1223,Office,Apex,28.38,3.0
P01224,Orion Pro 1224,Home & Kitchen,Nova,10.45,4.1
P01225,Apex Plus 1225,Books,Orion,7.18,3.6
P01226,Nova Classic 1226,Grocery,Nexa,35.91,2.9
P01227,Zenith Series 1227,Beauty,Pulse,10.6,4.4
P01228,Apex Essential 1228,Fashion,Core,104.43,4.9
P01229,Vertex Series 1229,Fashion,Nova,107.04,4.0
P01230,Orion Plus 1230,Fashion,Orion,20.7,4.2
P01231,Vertex Pro 1231,Home & Kitchen,Prime,60.17,4.8
P01232,Nexa Essential 1232,Electronics,Orion,37.24,4.2
P01233,Vertex Series 1233,Sports,Nexa,91.5,3.8
P01234,Vertex Classic 1234,Office,Orion,23.17,2.9
P01235,Zenith Classic 1235,Sports,Pulse,55.41,4.5
P01236,Orion Pro 1236,Sports,Orion,46.34,4.3
P01237,Pulse Series 1237,Beauty,Orion,44.26,4.6
P01238,Nova Essential 1238,Fashion,Zenith,20.11,2.8
P01239,Pulse Essential 1239,Fashion,Core,101.75,5.0
P01240,Vertex Essential 1240,Home & Kitchen,Vertex,24.24,3.7
P01241,Prime Pro 1241,Sports,Pulse,24.11,4.7
P01242,Prime Essential 1242,Beauty,Vertex,18.31,3.1
P01243,Prime Classic 1243,Books,Zenith,19.33,3.7
P01244,Nexa Pro 1244,Home & Kitchen,Nova,28.21,3.8
P01245,Vertex Classic 1245,Home & Kitchen,Nexa,52.46,3.5
P01246,Urban Max 1246,Grocery,Core,70.84,3.6
P01247,Pulse Plus 1247,Books,Nexa,39.3,5.0
P01248,Prime Series 1248,Fashion,Zenith,125.21,3.9
P01249,Vertex Pro 1249,Sports,Pulse,38.91,5.0
P01250,Zenith Pro 1250,Fashion,Urban,6.95,4.7
P01251,Core Pro 1251,Home & Kitchen,Core,12.38,3.0
P01252,Apex Plus 1252,Fashion,Core,65.72,3.9
P01253,Core Max 1253,Electronics,Zenith,26.12,3.9
P01254,Vertex Plus 1254,Toys,Nova,24.56,3.6
P01255,Pulse Essential 1255,Books,Prime,14.69,4.8
P01256,Orion Max 1256,Sports,Orion,24.41,4.6
P01257,Zenith Pro 1257,Books,Apex,24.74,5.0
P01258,Pulse Max 1258,Grocery,Apex,54.43,3.8
P01259,Zenith Classic 1259,Fashion,Nexa,28.08,4.3
P01260,Core Series 1260,Fashion,Orion,110.41,3.9
P01261,Zenith Pro 1261,Sports,Prime,19.41,3.9
P01262,Pulse Essential 1262,Sports,Urban,42.07,4.5
P01263,Zenith Max 1263,Electronics,Nexa,7.89,5.0
P01264,Urban Plus 1264,Beauty,Core,63.33,4.6
P01265,Core Classic 1265,Accessories,Vertex,9.74,4.6
P01266,Prime Classic 1266,Grocery,Apex,58.46,4.1
P01267,Prime Plus 1267,Fashion,Nexa,6.68,4.6
P01268,Zenith Max 1268,Sports,Apex,13.81,4.7
P01269,Apex Max 1269,Sports,Zenith,74.4,3.6
P01270,Apex Max 1270,Toys,Urban,143.06,4.1
P01271,Nexa Classic 1271,Grocery,Urban,3.04,3.9
P01272,Pulse Essential 1272,Accessories,Vertex,13.12,3.8
P01273,Orion Pro 1273,Toys,Pulse,181.62,4.6
P01274,Pulse Pro 1274,Home & Kitchen,Urban,39.77,4.0
P01275,Prime Pro 1275,Grocery,Core,13.82,4.4
P01276,Nova Essential 1276,Grocery,Zenith,132.25,4.4
P01277,Nexa Series 1277,Home & Kitchen,Nova,59.28,4.0
P01278,Orion Max 1278,Books,Nexa,38.64,3.3
P01279,Zenith Max 1279,Office,Core,6.23,3.9
P01280,Zenith Series 1280,Electronics,Orion,230.84,4.4
P01281,Orion Max 1281,Toys,Nova,44.32,4.3
P01282,Pulse Plus 1282,Office,Core,26.49,3.0
P01283,Core Essential 1283,Home & Kitchen,Orion,130.44,4.5
P01284,Zenith Essential 1284,Sports,Apex,15.34,3.8
P01285,Urban Max 1285,Toys,Apex,13.08,4.4
P01286,Core Pro 1286,Office,Apex,14.58,4.5
P01287,Vertex Max 1287,Accessories,Vertex,24.86,4.4
P01288,Apex Series 1288,Electronics,Zenith,35.85,5.0
P01289,Orion Classic 1289,Accessories,Nexa,62.27,4.6
P01290,Pulse Series 1290,Sports,Vertex,11.35,3.9
P01291,Orion Series 1291,Books,Urban,45.98,3.9
P01292,Nova Series 1292,Grocery,Urban,20.35,4.1
P01293,Zenith Max 1293,Home & Kitchen,Urban,31.76,3.9
P01294,Vertex Pro 1294,Toys,Zenith,103.92,4.3
P01295,Pulse Essential 1295,Beauty,Vertex,54.54,3.5
P01296,Orion Series 1296,Accessories,Vertex,58.78,4.9
P01297,Nova Series 1297,Books,Nova,20.1,4.1
P01298,Prime Plus 1298,Toys,Vertex,198.0,4.8
P01299,Core Max 1299,Books,Orion,64.09,3.4
P01300,Prime Plus 1300,Grocery,Urban,23.88,3.5
P01301,Vertex Classic 1301,Books,Vertex,97.74,4.7
P01302,Core Series 1302,Toys,Zenith,58.4,3.7
P01303,Prime Essential 1303,Grocery,Nexa,11.23,3.6
P01304,Urban Essential 1304,Electronics,Urban,41.9,4.7
P01305,Zenith Max 1305,Office,Pulse,14.64,3.7
P01306,Core Essential 1306,Beauty,Orion,5.58,4.1
P01307,Nexa Pro 1307,Books,Pulse,23.71,3.8
P01308,Zenith Pro 1308,Electronics,Urban,97.12,4.5
P01309,Zenith Plus 1309,Beauty,Nova,131.93,4.2
P01310,Apex Classic 1310,Books,Zenith,22.1,4.6
P01311,Nexa Series 1311,Toys,Nexa,27.07,3.4
P01312,Zenith Classic 1312,Books,Nexa,122.96,4.2
P01313,Apex Series 1313,Beauty,Urban,64.0,4.2
P01314,Zenith Series 1314,Toys,Vertex,54.37,3.7
P01315,Urban Essential 1315,Office,Nova,39.68,3.5
P01316,Core Plus 1316,Home & Kitchen,Zenith,67.2,4.1
P01317,Prime Plus 1317,Books,Urban,34.07,3.9
P01318,Vertex Series 1318,Sports,Vertex,138.64,4.7
P01319,Zenith Series 1319,Home & Kitchen,Urban,31.43,4.6
P01320,Apex Essential 1320,Accessories,Nova,30.98,3.7
P01321,Prime Max 1321,Toys,Zenith,5.5,4.0
P01322,Nova Essential 1322,Fashion,Orion,90.71,4.4
P01323,Urban Series 1323,Toys,Urban,14.72,4.5
P01324,Zenith Classic 1324,Books,Vertex,4.15,4.8
P01325,Zenith Series 1325,Toys,Prime,29.8,4.1
P01326,Apex Series 1326,Beauty,Prime,25.81,4.2
P01327,Zenith Pro 1327,Office,Prime,52.47,3.1
P01328,Prime Plus 1328,Grocery,Vertex,62.78,3.5
P01329,Prime Series 1329,Grocery,Nova,16.62,4.6
P01330,Prime Pro 1330,Toys,Nova,404.75,3.5
P01331,Pulse Pro 1331,Toys,Zenith,29.2,3.2
P01332,Nexa Essential 1332,Office,Apex,7.66,4.5
P01333,Pulse Classic 1333,Grocery,Prime,145.46,3.9
P01334,Vertex Pro 1334,Electronics,Nexa,67.42,3.7
P01335,Vertex Essential 1335,Books,Apex,50.57,3.3
P01336,Prime Pro 1336,Home & Kitchen,Core,23.65,3.3
P01337,Apex Max 1337,Electronics,Prime,36.47,3.9
P01338,Pulse Series 1338,Office,Nexa,4.97,4.0
P01339,Core Essential 1339,Toys,Nova,27.42,4.8
P01340,Prime Essential 1340,Books,Nexa,319.4,4.0
P01341,Apex Essential 1341,Sports,Apex,14.83,3.9
P01342,Zenith Essential 1342,Sports,Orion,41.04,3.9
P01343,Apex Essential 1343,Accessories,Urban,7.68,2.9
P01344,Orion Essential 1344,Accessories,Pulse,21.91,3.8
P01345,Core Pro 1345,Books,Prime,11.21,4.4
P01346,Pulse Max 1346,Fashion,Nova,51.42,4.1
P01347,Urban Essential 1347,Toys,Zenith,42.5,4.5
P01348,Nova Plus 1348,Beauty,Prime,10.83,4.7
P01349,Nova Series 1349,Sports,Vertex,37.89,3.2
